Sun, 2018-04-15 23:11:36	38.1°C	███
Sun, 2018-04-15 23:12:36	37.6°C	███
Sun, 2018-04-15 23:13:36	38.6°C	███
Sun, 2018-04-15 23:14:36	37.6°C	███
Sun, 2018-04-15 23:15:36	37.6°C	███
Sun, 2018-04-15 23:16:36	37.6°C	███
Sun, 2018-04-15 23:17:36	37.6°C	███
Sun, 2018-04-15 23:18:37	38.1°C	███
Sun, 2018-04-15 23:19:37	37.6°C	███
Sun, 2018-04-15 23:20:37	38.6°C	███
Sun, 2018-04-15 23:21:37	37.6°C	███
Sun, 2018-04-15 23:22:37	38.6°C	███
Sun, 2018-04-15 23:23:37	37.6°C	███
Sun, 2018-04-15 23:24:37	37.0°C	███
Sun, 2018-04-15 23:25:37	38.1°C	███
Sun, 2018-04-15 23:26:37	37.6°C	███
Sun, 2018-04-15 23:27:37	38.1°C	███
Sun, 2018-04-15 23:28:37	37.6°C	███
Sun, 2018-04-15 23:29:37	37.6°C	███
Sun, 2018-04-15 23:30:37	37.6°C	███
Sun, 2018-04-15 23:31:37	37.6°C	███
Sun, 2018-04-15 23:32:37	38.1°C	███
Sun, 2018-04-15 23:33:37	37.6°C	███
Sun, 2018-04-15 23:34:37	38.1°C	███
Sun, 2018-04-15 23:35:38	39.2°C	███
Sun, 2018-04-15 23:36:38	37.6°C	███
Sun, 2018-04-15 23:37:38	38.1°C	███
Sun, 2018-04-15 23:38:38	38.1°C	███
Sun, 2018-04-15 23:39:38	37.6°C	███
Sun, 2018-04-15 23:40:38	38.6°C	███
Sun, 2018-04-15 23:41:38	37.6°C	███
Sun, 2018-04-15 23:42:38	38.1°C	███
Sun, 2018-04-15 23:43:38	37.6°C	███
Sun, 2018-04-15 23:44:38	38.6°C	███
Sun, 2018-04-15 23:45:38	38.1°C	███
Sun, 2018-04-15 23:46:38	38.1°C	███
Sun, 2018-04-15 23:47:38	37.6°C	███
Sun, 2018-04-15 23:48:38	38.6°C	███
Sun, 2018-04-15 23:49:38	38.1°C	███
Sun, 2018-04-15 23:50:38	37.6°C	███
Sun, 2018-04-15 23:51:38	38.6°C	███
Sun, 2018-04-15 23:52:38	37.6°C	███
Sun, 2018-04-15 23:53:38	37.6°C	███
Sun, 2018-04-15 23:54:39	37.6°C	███
Sun, 2018-04-15 23:55:39	37.6°C	███
Sun, 2018-04-15 23:56:39	38.1°C	███
Sun, 2018-04-15 23:57:39	38.6°C	███
Sun, 2018-04-15 23:58:39	38.1°C	███
Sun, 2018-04-15 23:59:39	38.1°C	███
Mon, 2018-04-16 00:00:39	37.6°C	███
Mon, 2018-04-16 00:01:39	38.1°C	███
Mon, 2018-04-16 00:02:39	38.6°C	███
Mon, 2018-04-16 00:03:39	38.6°C	███
Mon, 2018-04-16 00:04:39	38.1°C	███
Mon, 2018-04-16 00:05:39	38.1°C	███
Mon, 2018-04-16 00:06:39	38.6°C	███
Mon, 2018-04-16 00:07:39	38.6°C	███
Mon, 2018-04-16 00:08:39	38.6°C	███
Mon, 2018-04-16 00:09:39	38.6°C	███
Mon, 2018-04-16 00:10:40	37.6°C	███
Mon, 2018-04-16 00:11:40	37.6°C	███
Mon, 2018-04-16 00:12:40	39.7°C	███
Mon, 2018-04-16 00:13:40	37.6°C	███
Mon, 2018-04-16 00:14:40	37.6°C	███
Mon, 2018-04-16 00:15:40	38.6°C	███
Mon, 2018-04-16 00:16:40	37.6°C	███
Mon, 2018-04-16 00:17:40	38.6°C	███
Mon, 2018-04-16 00:18:40	37.6°C	███
Mon, 2018-04-16 00:19:40	38.6°C	███
Mon, 2018-04-16 00:20:40	38.1°C	███
Mon, 2018-04-16 00:21:40	38.1°C	███
Mon, 2018-04-16 00:22:40	38.6°C	███
Mon, 2018-04-16 00:23:40	38.6°C	███
Mon, 2018-04-16 00:24:40	38.6°C	███
Mon, 2018-04-16 00:25:41	38.6°C	███
Mon, 2018-04-16 00:26:41	38.6°C	███
Mon, 2018-04-16 00:27:41	38.1°C	███
Mon, 2018-04-16 00:28:41	38.1°C	███
Mon, 2018-04-16 00:29:41	38.1°C	███
Mon, 2018-04-16 00:30:41	38.1°C	███
Mon, 2018-04-16 00:31:41	38.1°C	███
Mon, 2018-04-16 00:32:41	37.6°C	███
Mon, 2018-04-16 00:33:41	37.6°C	███
Mon, 2018-04-16 00:34:41	38.6°C	███
Mon, 2018-04-16 00:35:41	38.1°C	███
Mon, 2018-04-16 00:36:41	37.6°C	███
Mon, 2018-04-16 00:37:41	38.1°C	███
Mon, 2018-04-16 00:38:41	37.6°C	███
Mon, 2018-04-16 00:39:41	38.6°C	███
Mon, 2018-04-16 00:40:41	37.6°C	███
Mon, 2018-04-16 00:41:41	38.1°C	███
Mon, 2018-04-16 00:42:42	37.6°C	███
Mon, 2018-04-16 00:43:42	38.1°C	███
Mon, 2018-04-16 00:44:42	39.7°C	███
Mon, 2018-04-16 00:45:42	37.6°C	███
Mon, 2018-04-16 00:46:42	37.6°C	███
Mon, 2018-04-16 00:47:42	38.1°C	███
Mon, 2018-04-16 00:48:42	37.6°C	███
Mon, 2018-04-16 00:49:42	38.6°C	███
Mon, 2018-04-16 00:50:42	38.1°C	███
Mon, 2018-04-16 00:51:42	37.6°C	███
Mon, 2018-04-16 00:52:42	38.1°C	███
Mon, 2018-04-16 00:53:42	37.6°C	███
Mon, 2018-04-16 00:54:42	38.6°C	███
